Label,Product_Url,Content,header
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2014-apple-macbook-pro-13/7678132342.html,"Up for sale we have a nice clean mid 2014 Apple MacBook Pro 13.3"" Retina LCD screen laptop with built in web cam and backlit keyboard. Comes with 4th generation Intel it processor running at 2.6Ghz, 8GB ram, 256GB Flash hard drive.  Comes with good battery (636 cycles Normal) and ac adapter.    Comes loaded with the latest Apple OS Sonoma 14 and Microsoft Office on line version, Libre Office, Garage Band, Serato DJ Pro, Logi Pro lite, Zoom    Comes with 30 day warranty!  Serial Number is C02NKLMRG3QT  "," 2014 Apple MacBook Pro 13"" Retina I5 @ 2.6Ghz 8GB 256 SSD Sonoma  -  $399  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2013-apple-macbook-pro-13/7678193477.html,"Up for sale we have a nice clean and working great 2013 Apple Macbook Pro 13.3"" Retina display laptop with built in web cam and backlit keyboard. Comes with an Intel i5 processor running at 2.4Ghz, 8GB DDR3 memory, 256GB Flash hard disk drive.    Comes loaded with the latest Apple OS Sonoma 14 and Microsoft Office on-line version, Libre office (word, excel, power point, etc..) Garage band, Serato DJ pro, Logic Pro X trial version, Audacity, Zoom, and Adobe.    Comes with good battery (253 cycles normal) and new ac adapter/ charger.    Comes with 30 day warranty! Serial number is C02M7SS9FH00  "," 2013 Apple MacBook Pro 13"" Retina i5 2.4Ghz 8GB 256G Flash Sonoma  -  $399  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2014-apple-macbook-pro-13/7678173603.html,"Up for sale we have a nice clean mid 2014 Apple MacBook Pro 13.3"" Retina LCD screen laptop with built in web cam and backlit keyboard. Comes with 4th generation Intel it processor running at 2.6Ghz, 8GB ram, 256GB ssd hard drive.  Comes with a new battery (1 cycles Normal) and ac adapter.    Comes loaded with the latest Apple OS Sonoma 14 and Microsoft Office on line version, Libre Office, Garage Band, Serato DJ Pro, Logi Pro lite, Zoom    Comes with 30 day warranty!  Serial Number is C02NW7B9G3QJ  "," 2014 Apple MacBook Pro 13"" Retina Intel i5 8GB 256 SSD Sonoma  -  $499  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2014-apple-macbook-pro/7678169315.html,"Up for sale we have a mid 2014 Apple MacBook Pro 13"" Retina laptop with built in web cam and backlit keyboard.  Comes with an Intel i5 dual core processor running at 2.8Ghz, 8GB memory, 256GB m.2 flash drive.    Comes fully cleaned and tested and loaded with the latest Apple OS Sonoma 14  Comes with good battery (304 cycles normal) and ac adapter / charger    Comes with 30 day warranty!  Serial number is C02NG2MAG3QK    Comes preloaded  1. Logic Pro X trial version  2. Garageband  3. Avid driver digi- 003 driver  4. Libre Office that open & edit word excel & powepoint  5. Microsoft Office online  6. Serato DJ Pro Trial  7. Adobe Reader DC  8. Audacity  9. Avid link  10. Live  11. Zoom    "," 2014 Apple Macbook Pro Retina 13"" laptop i5 2.8Ghz 8GB 256G Sonoma  -  $499  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2015-apple-macbook-pro-13/7678077192.html,"Up for sale we have a 2015 Apple Macbook Pro 13.3"" Retina display laptop with built in web cam and backlit keyboard. Comes with an Intel i5 processor running at 2.9Ghz, 8GB DDR3 memory, 500GB SSD hard disk drive.    Comes loaded with the latest Apple Mac OS Sonoma 14 and Microsoft Office on-line version, Libre Office (word, Excel, Power point, etc...), Serato DJ Pro, Audacity, Zoom meeting, Logic Pro X trial version and Garage Band software.    Comes with good battery (496 cycles normal) and new AC adapter / charger    Comes with 30 day warranty! Serial number is C02TD5L8FVH4  "," 2015 Apple MacBook Pro 13"" Retina i5 2.9Ghz 8GB 500G Flash Sonoma  -  $499  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2013-apple-macbook-pro-13/7678494118.html,"Up for sale we have an late 2013 Apple Macbook Pro 13.3"" Retina laptop with an Intel i7 processor running at 2.8Ghz, 16GB DDR3 memory, 500GB Flash hard drive. The 13.3"" Retina screen resolution is (2560 x 1600).  Comes fully cleaned and tested and loaded with the latest Apple OS Sonoma 14  Comes with good battery (197 cycles normal) and genuine Apple ac adapter / charger.    Comes with 30-day warranty!  Serial number is C02M44JJFH05    Comes preloaded  1. Logic Pro X trial version  2. Garageband  3. Avid driver digi- 003 driver  4. Libre Office that open & edit word excel & powepoint  5. Microsoft Office online  6. Serato DJ Pro  7. Adobe Reader DC  8. Audacity  9. Avid link  10. Live  11. Zoom  12. Facetime    "," 2013 Apple Macbook Pro 13"" Retina i7 2.8Ghz 16GB 500 flash Sonoma  -  $450  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-apple-macbook-pro-13/7678484801.html,"Up for sale we have a late 2013 Apple Macbook Pro 13"" Retina laptop with built in web cam and backlit keyboard.  Comes with an Intel i5 dual core processor running at 2.4Ghz, 8GB DDR3 memory, 256GB Flash hard drive.    Comes fully cleaned and tested and loaded with Apple OS Sonoma 14  Comes with ac adapter / charger and good battery that lasts for around 4 hours.    Comes with 30 day warranty!  Serial number is C02MDNBUFH00    Comes preloaded  1.  Logic Pro X trial version  2.  Garageband  3.  Avid driver digi- 003 driver  4.  Libre Office that open & edit word excel & powepoint  5.  Microsoft Office online  6.  Serato DJ Pro  7.  Adobe Reader DC  8.  Audacity   9.  Avid link  10. Live  11. Zoom  12. Facetime  "," Apple Macbook Pro 13"" Retina Laptop i5 2.4Ghz 8GB 256G Flash Sonoma  -  $299  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2014-apple-macbook-pro-13/7678171712.html,"Up for sale we have a mid 2014 Apple Macbook Pro 13.3"" Retina LCD screen laptop with built in web cam and backlit keyboard. Comes with an Intel i5 dual core processor running at 2.8Ghz, 8GB DDR3 memory, 500GB Flash hard disk drive. Comes fully cleaned and tested and loaded with the latest Apple OS Sonoma 14    Comes with good battery (1004 cycles Normal) and ac adapter / charger.    Comes with 30 day warranty!  Serial number is C02NX2FSG3QK    Comes preloaded  1.  Logic Pro X trial version  2.  Garageband  3.  Avid driver digi- 003 driver  4.  Libre Office that open & edit word excel & powepoint  5.  Microsoft Office online  6.  Serato DJ Pro  7.  Adobe Reader DC  8.  Audacity   9.  Avid link  10. Live  11. Zoom  "," 2014 Apple Macbook pro 13"" Retina i5 2.8Ghz 8GB 500G Flash Sonoma  -  $499  (Schererville)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/schererville-2013-apple-macbook-pro-13/7678487215.html,"Up for sale we have a late 2013 WiFi Apple Macbook Pro 13"" Retina Laptop with backlit keyboard and built in web cam.  Comes with an Intel i5 processor running at 2.4Ghz, 16GB DDR3 memory, 256GB Flash hard disk drive.  The 13"" Retina Screen resolution is (2560 x 1600)  Comes fully cleaned and tested and loaded with the latest Apple OS Sonoma 14  Comes with good battery (936 cycles normal) and genuine Apple AC adapter / charger    Comes with 30 day warranty!  Serial number is C02ZV1TUFH04    Comes preloaded  1.  Logic Pro X trial version  2.  Garageband  3.  Avid driver digi- 003 driver  4.  Libre Office that open & edit word excel & powepoint  5.  Microsoft Office online  6.  Serato DJ Pro  7.  Adobe Reader DC  8.  Audacity   9.  Avid link  10. Live  11. Zoom  12. Facetime  "," 2013 Apple Macbook Pro 13"" Retina i5 @ 2.4Ghz 16GB 256G Flash Sonoma  -  $399  (Schererville)  "
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/mount-prospect-microsoft-surface/7688424893.html,"Microsoft Surface 3, Windows 10. With case, Excellent condition.  ", Microsoft Surface 3  -  $80  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/downers-grove-court-reporter-real-time/7688391849.html,Real time connector cables for five remote stations.  I used it with my ProCat software.  , Court reporter real time connectors  -  $50  (Downers Grove)  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/downers-grove-steno-machine-flash-by/7688391564.html,"Stenograph machine, computerized.  Flash by Procat company.   Needs tuneup.  Haven't used in 14 years.  Was able to write 99.9 percent accurate on it.  I'm a CSR, RPR, CRR, RMR, CART reporter, captioner.  ", Steno machine Flash by Procat  -  $500  (Downers Grove)  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/downers-grove-hp-printer-6830/7688389848.html,"HP printer 6830 - needs print head.  Have 3 blk inks, one set of color inks also.  ", HP Printer 6830  -  $50  (Downers Grove)  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/homewood-30-new-maxell-floppy-disks-and/7688377383.html,"One box of 30 Maxell 3½” floppy disks. $20.00. Double sided, 1.44MB, high density. All new, never used. Includes 30 unused labels.    I have several other items for sale. Click on the “More ads by this user” box. If you’re interested in more than one item, then I offer this discount: Pay the full price for the highest-priced item purchased, then take 20% off each additional item purchased.    Pick up in Homewood, IL, 60430. (Near Walt’s grocery store, 18300 Western Ave.) Call or text   show contact info .  "," 30 New Maxell 3½” Floppy Disks and Labels, $20.00  -  $20  (HOMEWOOD)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/orland-park-macbook-air-13-inch-m1-8gb/7688351772.html,Brand new MacBook Air - Grey  I bought this for work and then ended up changing companies. I used this for maybe 2 months. Great condition. Not a scratch on it.  Message me if you are interested!    , Macbook Air 13 Inch M1 8GB Unified Memory 256GB SSD Storage  -  $600  (Orland Park)  
Computer,https://chicago.craigslist.org/nwc/sys/d/willow-springs-vintage-apple-imac-g3/7688325074.html,Vintage Apple iMac G3 And Power Macintosh G3.    Some scratches  , Vintage Apple iMac G3 And Power Macintosh G3.  Some scratches  -  $100  (Willow springs)  
Computer,https://chicago.craigslist.org/nwc/sys/d/chicago-macbook-pro-with-m1-pro-chip/7688305845.html,"I'm parting ways with my beloved MacBook Pro that has been a powerhouse for my work and entertainment needs. With its mighty M1 Pro chip and ample storage, this laptop has served me well and is now looking for a new home.    Details:    Model: MacBook Pro (Model Identifier: MacBookPro18,3)  Chip: Apple M1 Pro (10-core CPU with 8 performance cores and 2 efficiency cores)  Memory: 16GB  Storage: 1TB SSD  Operating System: macOS 10.15.1  Total Number of Cores: 10  Charger: 90-watt USB-C Power Adapter  Features:    Stunning Retina display for an immersive visual experience  Superb battery life for all-day work and play  Advanced six-speaker sound system for audio clarity  Versatile connectivity with Thunderbolt/USB 4 ports  Magic Keyboard for comfortable, precise typing  Comes with the box and all accessories    Condition:    The MacBook Pro is in pristine condition with no scratches, always housed in a protective case.  No activation lock, ready for the new owner to set up.    A 90-watt USB-C power adapter is included for fast charging.    "," MacBook Pro with M1 Pro Chip - 16GB RAM, 1TB Storage, 90W Charger  -  $1,400  (Lake View)  "
Computer,https://chicago.craigslist.org/nwc/sys/d/chicago-cf-apple-mackintosh-classic-ii/7688311401.html,(CF) APPLE MACKINTOSH CLASSIC II LISA with KEYBOARD and MOUSE.    Excellent condition on the outside. Just no cords available to see if it powers on. Please see  photos for detail.    Cash and Carry  NO Texts or Emails- PHONE CALLS ONLY!  All texts and Emails will be deleted IMMEDIATELY  You must pick up.    Call Stacy   show contact info , (CF) APPLE MACKINTOSH CLASSIC II  -  $250  (Chicago)  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/schaumburg-custom-built-pcs/7688288419.html,"Welcome to ABAN PC Building - Any Budget, Any Need! 🚀    ✨ Custom PCs Tailored for YOU! ✨    At ABAN PC Building, we specialize in crafting personalized computers that fit your exact needs, whether it’s for gaming, professional work, or everyday use. Our motto is simple: whatever your budget, whatever your need, we've got you covered.    🌟 Why Choose ABAN PC Building? 🌟        Personalized Builds: Your requirements are unique, and your PC should be too! We work closely with you to understand your needs and build a machine that's just right.      Competitive Pricing: High-quality builds don't have to break the bank. We offer top-notch PCs at prices that work for you.      Low Build Fee: We believe in transparent and affordable pricing. Our build fee is among the lowest you'll find, ensuring you get the best value.      1-Year Support Guarantee: Peace of mind comes standard with every build. We offer a 1-year support guarantee to ensure your PC runs smoothly.    🔧 Services We Offer 🔧        Custom PC Builds: From budget-friendly setups to high-end gaming rigs.      Upgrades: Breathe new life into your current system.      Consultations: Not sure what you need? We’re here to help.    📞 Get in Touch! 📞  Ready for your dream PC? Send us a message today to start the journey. At ABAN PC Building, we're excited to build the perfect computer just for you!    ", Custom Built PCs  
Not a Computer,https://chicago.craigslist.org/nwc/sys/d/schaumburg-custom-build-pcs/7688289174.html,"Welcome to ABAN PC Building - Any Budget, Any Need! 🚀    ✨ Custom PCs Tailored for YOU! ✨    At ABAN PC Building, we specialize in crafting personalized computers that fit your exact needs, whether it’s for gaming, professional work, or everyday use. Our motto is simple: whatever your budget, whatever your need, we've got you covered.    🌟 Why Choose ABAN PC Building? 🌟        Personalized Builds: Your requirements are unique, and your PC should be too! We work closely with you to understand your needs and build a machine that's just right.      Competitive Pricing: High-quality builds don't have to break the bank. We offer top-notch PCs at prices that work for you.      Low Build Fee: We believe in transparent and affordable pricing. Our build fee is among the lowest you'll find, ensuring you get the best value.      1-Year Support Guarantee: Peace of mind comes standard with every build. We offer a 1-year support guarantee to ensure your PC runs smoothly.    🔧 Services We Offer 🔧        Custom PC Builds: From budget-friendly setups to high-end gaming rigs.      Upgrades: Breathe new life into your current system.      Consultations: Not sure what you need? We’re here to help.    📞 Get in Touch! 📞  Ready for your dream PC? Send us a message today to start the journey. At ABAN PC Building, we're excited to build the perfect computer just for you!    ", Custom Build PCs  
Computer,https://chicago.craigslist.org/nwc/sys/d/chicago-dell-optiplex-3020-sff-desktop/7681616147.html,"This is a real nice Dell Small Form Factor Desktop PC with a 4th Generation Quad Core Intel Core i5-4590 3.3GHz processor and 8GB DDR3 memory to ensure quick and outstanding computing performance. You also get huge storage capacity of 500GB HDD to store and handle your data and important files. It lets you play or burn files on CDs and DVDs formats using its DVDRW drive. Plenty of expansion capabilities are offered with its 8 USB Ports as well as an DisplayPort output to connect to your TV!    This machine comes with a fresh install of Windows 10 Professional 64-bit operating system as well as MS Office 2016 to get all your jobs done faster.  So call or text to schedule a demo today!    Specs:    Processor: Intel Core i5-4590 3.3GHz 64 bit Quad Core Processor 3 MB Smart Cache     Graphics: Intel HD Graphics 4600    Memory: 8GB DDR3-1600/PC3-12800 16GB Max    Hard Drive: 500GB 7200 RPM SATA    Optical Drive: 16x DVD+R/RW Dual Layer    Ethernet: Realtek Gigabit Ethernet Controller    Ports: 1x VGA, 1 DisplayPort, 6x USB 2.0, 2x USB 3.0, Audio In/Out, Mic In    4955nm  ", Dell Optiplex 3020 SFF Desktop i5 3.3GHz 8GB Ram 500GB HD Win 10 DVDRW  -  $150  (Chicago)  
Computer,https://chicago.craigslist.org/nwc/sys/d/chicago-lenovo-thinkpad-40a2-ultra-dock/7681618304.html,"The Lenovo ThinkPad Ultra Dock 90w gives your laptop desktop-level features. This Lenovo docking station comes with three USB 2.0 ports, one of which can provide always-on USB charging, and it comes with three USB 3.0 ports as well. These are great for external hard drives and other devices that require rapid data transfer rates.     This docking station also supports 10/1000 gigabit Ethernet connections and comes with a 2X DisplayPort 1.2 port, 1X DVI-D, 1x HDMI 1.4, and a VGA port. The dock is quick to use no matter what operating system you use because there are no drivers to install. Finally, the Lenovo 40a20090us ThinkPad dock also features top-of-the-line headphone, speaker, and microphone jacks if you want to output your laptop to an audio system.    Compatibility: T560, X260, T470s, T550, T570, X270, L570, T460s, A475, T460p, T450, T470p, P51s, ThinkPad 25, T460, T470, L470, T450s, X250, L460, L560, L450      Call  to take your home office to the next level!    4955nm  ", Lenovo Thinkpad 40A2 Ultra Dock T440 T540 X240 L640 T460 T560 T470  -  $25  (Chicago)  
Computer,https://chicago.craigslist.org/nwc/sys/d/crystal-lake-lenovo-mini-tower-desktop/7683416849.html,"Lenovo Mini Tower Desktop Multimedia PC H500s MTM 57327931   Celeron J1800 (2.41GHz) 4GB DDR3 500GB HDD Intel HD Graphics Windows 10 64-bit (Black)    Operating System	 Microsoft Windows 10 Home 22H2  Model:	LENOVO 10157  Processor:	Intel(R) Celeron (R) CPU J1800 @ 2.40GHz @ 2.41 GHz  Color :	Black  Number of Cores:	Dual-core  Processor Brand:	Intel CPU  Graphics Processor:	Intel GPU, Intel HD Graphics  Intel Burst Technology  RAM Installed Size:  4 GB   8 GB (max)  Technology:	DDR3L SDRAM  Hard Drive Type 	HDD  Capacity 	1 x 500 GB  DVD-Writer – SATA  Video Interfaces: 	VGA  Sound Output Mode:  5.1 channel surround  Interfaces:  4 x USB 2.0 (2 front, 2 rear) 1 x USB 3.0 2 x microphone (1 front, 1 rear) 1 x headphones (1 in front) 1 x LAN 1 x VGA 1 x audio line-in 1 x audio line-out  Voltage Required 	AC 120/230 V (50/60 Hz)  Power Provided 	65 Watt  Power adapter Included    Width 	4.1 in  Depth	15.2 in  Height 	12 in  Weight	11.02 lbs  In excellent condition, $55 cash, pick up only  ", Lenovo Mini Tower  Desktop Multimedia PC H500s  -  $55  (Crystal Lake)  
